# lambda/AA  F/Fc
6348.9705 0.998638
6348.9690 0.998755
6348.9675 0.998654
6348.9660 0.998342
6348.9645 0.998238
6348.9629 0.998482
6348.9614 0.998734
6348.9599 0.998646
6348.9584 0.998251
6348.9569 0.997898
6348.9553 0.997863
6348.9538 0.998163
6348.9523 0.998579
6348.9508 0.998793
6348.9493 0.998757
6348.9477 0.998675
6348.9462 0.998546
6348.9447 0.998402
6348.9432 0.998512
6348.9417 0.998768
6348.9402 0.998829
6348.9386 0.998779
6348.9371 0.998741
6348.9356 0.998672
6348.9341 0.998729
6348.9326 0.998836
6348.9310 0.998692
6348.9295 0.998606
6348.9280 0.998892
6348.9265 0.999092
6348.9250 0.998936
6348.9234 0.998754
6348.9219 0.998645
6348.9204 0.998497
6348.9189 0.998350
6348.9174 0.998171
6348.9159 0.997955
6348.9143 0.997883
6348.9128 0.998054
6348.9113 0.998357
6348.9098 0.998562
6348.9083 0.998561
6348.9067 0.998469
6348.9052 0.998293
6348.9037 0.998064
6348.9022 0.998181
6348.9007 0.998617
6348.8991 0.998637
6348.8976 0.998158
6348.8961 0.997895
6348.8946 0.997951
6348.8931 0.997885
6348.8916 0.997736
6348.8900 0.997733
6348.8885 0.997801
6348.8870 0.997865
6348.8855 0.997928
6348.8840 0.997928
6348.8824 0.997923
6348.8809 0.998052
6348.8794 0.998122
6348.8779 0.997915
6348.8764 0.997803
6348.8748 0.998113
6348.8733 0.998323
6348.8718 0.997952
6348.8703 0.997431
6348.8688 0.997322
6348.8673 0.997666
6348.8657 0.998150
6348.8642 0.998274
6348.8627 0.997975
6348.8612 0.997914
6348.8597 0.998316
6348.8581 0.998582
6348.8566 0.998447
6348.8551 0.998211
6348.8536 0.998062
6348.8521 0.997982
6348.8506 0.997794
6348.8490 0.997390
6348.8475 0.997119
6348.8460 0.997281
6348.8445 0.997593
6348.8430 0.997787
6348.8414 0.997935
6348.8399 0.998044
6348.8384 0.998032
6348.8369 0.997895
6348.8354 0.997708
6348.8338 0.997627
6348.8323 0.997658
6348.8308 0.997565
6348.8293 0.997268
6348.8278 0.996997
6348.8263 0.996952
6348.8247 0.997038
6348.8232 0.996990
6348.8217 0.996856
6348.8202 0.996983
6348.8187 0.997300
6348.8171 0.997354
6348.8156 0.997136
6348.8141 0.997055
6348.8126 0.997295
6348.8111 0.997701
6348.8095 0.997980
6348.8080 0.997924
6348.8065 0.997589
6348.8050 0.997242
6348.8035 0.997180
6348.8020 0.997381
6348.8004 0.997439
6348.7989 0.997297
6348.7974 0.997313
6348.7959 0.997341
6348.7944 0.997107
6348.7928 0.997047
6348.7913 0.997355
6348.7898 0.997443
6348.7883 0.997214
6348.7868 0.997227
6348.7852 0.997582
6348.7837 0.997936
6348.7822 0.998117
6348.7807 0.998116
6348.7792 0.998013
6348.7777 0.997910
6348.7761 0.997782
6348.7746 0.997573
6348.7731 0.997421
6348.7716 0.997573
6348.7701 0.997943
6348.7685 0.998065
6348.7670 0.997875
6348.7655 0.997812
6348.7640 0.997932
6348.7625 0.997988
6348.7610 0.998100
6348.7594 0.998332
6348.7579 0.998381
6348.7564 0.998118
6348.7549 0.997732
6348.7534 0.997566
6348.7518 0.997865
6348.7503 0.998284
6348.7488 0.998279
6348.7473 0.997971
6348.7458 0.997734
6348.7442 0.997574
6348.7427 0.997486
6348.7412 0.997550
6348.7397 0.997676
6348.7382 0.997710
6348.7367 0.997562
6348.7351 0.997367
6348.7336 0.997440
6348.7321 0.997689
6348.7306 0.997711
6348.7291 0.997528
6348.7275 0.997440
6348.7260 0.997539
6348.7245 0.997745
6348.7230 0.997822
6348.7215 0.997650
6348.7199 0.997490
6348.7184 0.997442
6348.7169 0.997321
6348.7154 0.997216
6348.7139 0.997236
6348.7124 0.997204
6348.7108 0.997128
6348.7093 0.997135
6348.7078 0.997112
6348.7063 0.997026
6348.7048 0.997037
6348.7032 0.997210
6348.7017 0.997452
6348.7002 0.997543
6348.6987 0.997430
6348.6972 0.997366
6348.6957 0.997438
6348.6941 0.997515
6348.6926 0.997660
6348.6911 0.997809
6348.6896 0.997736
6348.6881 0.997627
6348.6865 0.997785
6348.6850 0.998082
6348.6835 0.998306
6348.6820 0.998373
6348.6805 0.998270
6348.6789 0.998184
6348.6774 0.998287
6348.6759 0.998572
6348.6744 0.999002
6348.6729 0.999357
6348.6714 0.999362
6348.6698 0.999139
6348.6683 0.998895
6348.6668 0.998668
6348.6653 0.998637
6348.6638 0.998854
6348.6622 0.999101
6348.6607 0.999332
6348.6592 0.999458
6348.6577 0.999307
6348.6562 0.999221
6348.6547 0.999480
6348.6531 0.999619
6348.6516 0.999444
6348.6501 0.999369
6348.6486 0.999464
6348.6471 0.999581
6348.6455 0.999817
6348.6440 1.000038
6348.6425 1.000001
6348.6410 0.999862
6348.6395 0.999796
6348.6379 0.999753
6348.6364 0.999750
6348.6349 0.999796
6348.6334 0.999843
6348.6319 0.999968
6348.6304 1.000129
6348.6288 1.000071
6348.6273 0.999812
6348.6258 0.999709
6348.6243 0.999937
6348.6228 1.000316
6348.6212 1.000509
6348.6197 1.000308
6348.6182 0.999921
6348.6167 0.999801
6348.6152 1.000028
6348.6137 1.000217
6348.6121 1.000108
6348.6106 0.999818
6348.6091 0.999563
6348.6076 0.999458
6348.6061 0.999556
6348.6045 0.999811
6348.6030 1.000006
6348.6015 0.999971
6348.6000 0.999983
6348.5985 1.000434
6348.5969 1.001057
6348.5954 1.001277
6348.5939 1.001103
6348.5924 1.000833
6348.5909 1.000562
6348.5894 1.000522
6348.5878 1.000872
6348.5863 1.001240
6348.5848 1.001293
6348.5833 1.001118
6348.5818 1.000806
6348.5802 1.000506
6348.5787 1.000466
6348.5772 1.000527
6348.5757 1.000341
6348.5742 1.000001
6348.5727 0.999805
6348.5711 0.999826
6348.5696 0.999989
6348.5681 1.000201
6348.5666 1.000378
6348.5651 1.000491
6348.5635 1.000534
6348.5620 1.000536
6348.5605 1.000529
6348.5590 1.000523
6348.5575 1.000540
6348.5559 1.000553
6348.5544 1.000573
6348.5529 1.000743
6348.5514 1.000961
6348.5499 1.000895
6348.5484 1.000652
6348.5468 1.000594
6348.5453 1.000687
6348.5438 1.000790
6348.5423 1.000839
6348.5408 1.000617
6348.5392 1.000212
6348.5377 1.000006
6348.5362 0.999922
6348.5347 0.999762
6348.5332 0.999720
6348.5317 0.999777
6348.5301 0.999709
6348.5286 0.999738
6348.5271 0.999977
6348.5256 1.000017
6348.5241 0.999796
6348.5225 0.999790
6348.5210 1.000121
6348.5195 1.000436
6348.5180 1.000576
6348.5165 1.000619
6348.5149 1.000466
6348.5134 1.000093
6348.5119 0.999900
6348.5104 1.000114
6348.5089 1.000338
6348.5074 1.000241
6348.5058 0.999930
6348.5043 0.999560
6348.5028 0.999296
6348.5013 0.999226
6348.4998 0.999172
6348.4982 0.999135
6348.4967 0.999261
6348.4952 0.999273
6348.4937 0.999050
6348.4922 0.999028
6348.4907 0.999201
6348.4891 0.999145
6348.4876 0.999017
6348.4861 0.999042
6348.4846 0.998847
6348.4831 0.998305
6348.4815 0.997904
6348.4800 0.997939
6348.4785 0.998074
6348.4770 0.997856
6348.4755 0.997494
6348.4739 0.997606
6348.4724 0.998012
6348.4709 0.997931
6348.4694 0.997360
6348.4679 0.996868
6348.4664 0.996592
6348.4648 0.996462
6348.4633 0.996472
6348.4618 0.996461
6348.4603 0.996391
6348.4588 0.996439
6348.4572 0.996546
6348.4557 0.996468
6348.4542 0.996146
6348.4527 0.995766
6348.4512 0.995625
6348.4497 0.995765
6348.4481 0.995890
6348.4466 0.995933
6348.4451 0.996061
6348.4436 0.996069
6348.4421 0.995675
6348.4405 0.995151
6348.4390 0.994930
6348.4375 0.995009
6348.4360 0.995101
6348.4345 0.995013
6348.4330 0.994830
6348.4314 0.994773
6348.4299 0.994801
6348.4284 0.994640
6348.4269 0.994315
6348.4254 0.994186
6348.4238 0.994330
6348.4223 0.994445
6348.4208 0.994418
6348.4193 0.994383
6348.4178 0.994272
6348.4162 0.993966
6348.4147 0.993674
6348.4132 0.993573
6348.4117 0.993514
6348.4102 0.993424
6348.4087 0.993395
6348.4071 0.993338
6348.4056 0.993146
6348.4041 0.992974
6348.4026 0.992945
6348.4011 0.992919
6348.3995 0.992812
6348.3980 0.992769
6348.3965 0.992846
6348.3950 0.992861
6348.3935 0.992737
6348.3920 0.992626
6348.3904 0.992561
6348.3889 0.992430
6348.3874 0.992297
6348.3859 0.992260
6348.3844 0.992268
6348.3828 0.992415
6348.3813 0.992795
6348.3798 0.993040
6348.3783 0.992844
6348.3768 0.992559
6348.3753 0.992510
6348.3737 0.992530
6348.3722 0.992551
6348.3707 0.992606
6348.3692 0.992489
6348.3677 0.992288
6348.3661 0.992406
6348.3646 0.992691
6348.3631 0.992787
6348.3616 0.992841
6348.3601 0.992884
6348.3585 0.992721
6348.3570 0.992697
6348.3555 0.993085
6348.3540 0.993474
6348.3525 0.993790
6348.3510 0.994339
6348.3494 0.994730
6348.3479 0.994511
6348.3464 0.994121
6348.3449 0.993981
6348.3434 0.993849
6348.3418 0.993565
6348.3403 0.993324
6348.3388 0.993266
6348.3373 0.993345
6348.3358 0.993467
6348.3343 0.993671
6348.3327 0.994029
6348.3312 0.994308
6348.3297 0.994234
6348.3282 0.993990
6348.3267 0.993898
6348.3251 0.993929
6348.3236 0.993872
6348.3221 0.993630
6348.3206 0.993348
6348.3191 0.993316
6348.3176 0.993574
6348.3160 0.993824
6348.3145 0.993923
6348.3130 0.994044
6348.3115 0.994267
6348.3100 0.994474
6348.3084 0.994611
6348.3069 0.994714
6348.3054 0.994759
6348.3039 0.994756
6348.3024 0.994779
6348.3008 0.994795
6348.2993 0.994786
6348.2978 0.994970
6348.2963 0.995390
6348.2948 0.995612
6348.2933 0.995420
6348.2917 0.995256
6348.2902 0.995403
6348.2887 0.995525
6348.2872 0.995380
6348.2857 0.995213
6348.2841 0.995228
6348.2826 0.995302
6348.2811 0.995299
6348.2796 0.995252
6348.2781 0.995217
6348.2766 0.995217
6348.2750 0.995330
6348.2735 0.995619
6348.2720 0.995922
6348.2705 0.995993
6348.2690 0.995818
6348.2674 0.995556
6348.2659 0.995373
6348.2644 0.995461
6348.2629 0.995807
6348.2614 0.996020
6348.2599 0.995972
6348.2583 0.996100
6348.2568 0.996551
6348.2553 0.996883
6348.2538 0.996908
6348.2523 0.996848
6348.2507 0.996826
6348.2492 0.996935
6348.2477 0.997282
6348.2462 0.997699
6348.2447 0.998007
6348.2432 0.998229
6348.2416 0.998296
6348.2401 0.998228
6348.2386 0.998375
6348.2371 0.998797
6348.2356 0.999009
6348.2340 0.998752
6348.2325 0.998371
6348.2310 0.998307
6348.2295 0.998597
6348.2280 0.998874
6348.2264 0.998869
6348.2249 0.998751
6348.2234 0.998711
6348.2219 0.998565
6348.2204 0.998240
6348.2189 0.998064
6348.2173 0.998127
6348.2158 0.998093
6348.2143 0.997958
6348.2128 0.998039
6348.2113 0.998246
6348.2097 0.998320
6348.2082 0.998384
6348.2067 0.998470
6348.2052 0.998313
6348.2037 0.998005
6348.2022 0.997913
6348.2006 0.998062
6348.1991 0.998303
6348.1976 0.998584
6348.1961 0.998757
6348.1946 0.998688
6348.1930 0.998519
6348.1915 0.998454
6348.1900 0.998464
6348.1885 0.998397
6348.1870 0.998312
6348.1855 0.998476
6348.1839 0.998866
6348.1824 0.999122
6348.1809 0.999093
6348.1794 0.998924
6348.1779 0.998800
6348.1763 0.998893
6348.1748 0.999154
6348.1733 0.999262
6348.1718 0.999153
6348.1703 0.999134
6348.1688 0.999330
6348.1672 0.999569
6348.1657 0.999698
6348.1642 0.999699
6348.1627 0.999648
6348.1612 0.999650
6348.1596 0.999762
6348.1581 0.999910
6348.1566 0.999915
6348.1551 0.999820
6348.1536 0.999924
6348.1521 1.000138
6348.1505 1.000036
6348.1490 0.999762
6348.1475 0.999811
6348.1460 1.000066
6348.1445 1.000104
6348.1429 0.999982
6348.1414 0.999970
6348.1399 1.000035
6348.1384 0.999992
6348.1369 0.999838
6348.1353 0.999747
6348.1338 0.999804
6348.1323 0.999936
6348.1308 1.000102
6348.1293 1.000295
6348.1278 1.000421
6348.1262 1.000370
6348.1247 1.000155
6348.1232 0.999922
6348.1217 0.999821
6348.1202 0.999842
6348.1186 0.999857
6348.1171 0.999789
6348.1156 0.999678
6348.1141 0.999601
6348.1126 0.999583
6348.1111 0.999708
6348.1095 1.000176
6348.1080 1.000790
6348.1065 1.000902
6348.1050 1.000429
6348.1035 1.000056
6348.1019 1.000095
6348.1004 1.000275
6348.0989 1.000470
6348.0974 1.000672
6348.0959 1.000821
6348.0944 1.000947
6348.0928 1.000973
6348.0913 1.000778
6348.0898 1.000544
6348.0883 1.000455
6348.0868 1.000459
6348.0852 1.000544
6348.0837 1.000734
6348.0822 1.000936
6348.0807 1.001003
6348.0792 1.000759
6348.0777 1.000263
6348.0761 0.999982
6348.0746 1.000162
6348.0731 1.000440
6348.0716 1.000395
6348.0701 1.000040
6348.0685 0.999688
6348.0670 0.999558
6348.0655 0.999558
6348.0640 0.999554
6348.0625 0.999534
6348.0610 0.999411
6348.0594 0.999237
6348.0579 0.999326
6348.0564 0.999634
6348.0549 0.999741
6348.0534 0.999590
6348.0518 0.999469
6348.0503 0.999492
6348.0488 0.999567
6348.0473 0.999605
6348.0458 0.999608
6348.0443 0.999549
6348.0427 0.999270
6348.0412 0.998802
6348.0397 0.998416
6348.0382 0.998159
6348.0367 0.997973
6348.0351 0.997978
6348.0336 0.998074
6348.0321 0.997979
6348.0306 0.997779
6348.0291 0.997686
6348.0276 0.997671
6348.0260 0.997710
6348.0245 0.997780
6348.0230 0.997769
6348.0215 0.997743
6348.0200 0.997885
6348.0184 0.998181
6348.0169 0.998491
6348.0154 0.998674
6348.0139 0.998645
6348.0124 0.998492
6348.0109 0.998389
6348.0093 0.998415
6348.0078 0.998601
6348.0063 0.998854
6348.0048 0.998919
6348.0033 0.998713
6348.0017 0.998482
6348.0002 0.998401
6347.9987 0.998338
6347.9972 0.998182
6347.9957 0.998036
6347.9942 0.997938
6347.9926 0.997828
6347.9911 0.997762
6347.9896 0.997741
6347.9881 0.997622
6347.9866 0.997483
6347.9850 0.997488
6347.9835 0.997432
6347.9820 0.997148
6347.9805 0.996972
6347.9790 0.997149
6347.9775 0.997362
6347.9759 0.997321
6347.9744 0.997207
6347.9729 0.997203
6347.9714 0.997113
6347.9699 0.996857
6347.9683 0.996707
6347.9668 0.996645
6347.9653 0.996387
6347.9638 0.996133
6347.9623 0.996249
6347.9608 0.996490
6347.9592 0.996437
6347.9577 0.996111
6347.9562 0.995726
6347.9547 0.995370
6347.9532 0.994964
6347.9516 0.994434
6347.9501 0.993977
6347.9486 0.993794
6347.9471 0.993691
6347.9456 0.993443
6347.9440 0.993117
6347.9425 0.992811
6347.9410 0.992505
6347.9395 0.992092
6347.9380 0.991564
6347.9365 0.991229
6347.9349 0.991239
6347.9334 0.991142
6347.9319 0.990632
6347.9304 0.990052
6347.9289 0.989693
6347.9273 0.989471
6347.9258 0.989264
6347.9243 0.988942
6347.9228 0.988441
6347.9213 0.987915
6347.9198 0.987455
6347.9182 0.986970
6347.9167 0.986476
6347.9152 0.986083
6347.9137 0.985770
6347.9122 0.985416
6347.9106 0.984911
6347.9091 0.984198
6347.9076 0.983359
6347.9061 0.982580
6347.9046 0.981910
6347.9031 0.981249
6347.9015 0.980646
6347.9000 0.980200
6347.8985 0.979748
6347.8970 0.979153
6347.8955 0.978536
6347.8939 0.977843
6347.8924 0.976985
6347.8909 0.976329
6347.8894 0.976042
6347.8879 0.975634
6347.8864 0.974893
6347.8848 0.974140
6347.8833 0.973498
6347.8818 0.973032
6347.8803 0.972945
6347.8788 0.973011
6347.8772 0.972765
6347.8757 0.972228
6347.8742 0.971599
6347.8727 0.970887
6347.8712 0.970279
6347.8697 0.970023
6347.8681 0.969939
6347.8666 0.969746
6347.8651 0.969492
6347.8636 0.969229
6347.8621 0.968757
6347.8605 0.967994
6347.8590 0.967231
6347.8575 0.966930
6347.8560 0.967219
6347.8545 0.967578
6347.8530 0.967419
6347.8514 0.966912
6347.8499 0.966633
6347.8484 0.966708
6347.8469 0.966865
6347.8454 0.966858
6347.8438 0.966632
6347.8423 0.966435
6347.8408 0.966443
6347.8393 0.966388
6347.8378 0.966142
6347.8363 0.966007
6347.8347 0.965992
6347.8332 0.965874
6347.8317 0.965843
6347.8302 0.966108
6347.8287 0.966499
6347.8271 0.966899
6347.8256 0.967272
6347.8241 0.967515
6347.8226 0.967786
6347.8211 0.968344
6347.8196 0.969013
6347.8180 0.969467
6347.8165 0.969765
6347.8150 0.970191
6347.8135 0.970834
6347.8120 0.971554
6347.8105 0.972192
6347.8089 0.972639
6347.8074 0.972926
6347.8059 0.973271
6347.8044 0.973720
6347.8029 0.974078
6347.8013 0.974530
6347.7998 0.975390
6347.7983 0.976202
6347.7968 0.976485
6347.7953 0.976737
6347.7938 0.977359
6347.7922 0.977899
6347.7907 0.978224
6347.7892 0.978776
6347.7877 0.979478
6347.7862 0.979872
6347.7846 0.980001
6347.7831 0.980177
6347.7816 0.980514
6347.7801 0.981078
6347.7786 0.981763
6347.7771 0.982097
6347.7755 0.981908
6347.7740 0.981818
6347.7725 0.982356
6347.7710 0.983148
6347.7695 0.983622
6347.7679 0.983822
6347.7664 0.984087
6347.7649 0.984522
6347.7634 0.985004
6347.7619 0.985425
6347.7604 0.985912
6347.7588 0.986595
6347.7573 0.987207
6347.7558 0.987461
6347.7543 0.987542
6347.7528 0.987663
6347.7512 0.987699
6347.7497 0.987665
6347.7482 0.987839
6347.7467 0.988204
6347.7452 0.988432
6347.7437 0.988473
6347.7421 0.988587
6347.7406 0.988800
6347.7391 0.988923
6347.7376 0.988998
6347.7361 0.989165
6347.7345 0.989352
6347.7330 0.989548
6347.7315 0.989877
6347.7300 0.990197
6347.7285 0.990300
6347.7270 0.990338
6347.7254 0.990500
6347.7239 0.990707
6347.7224 0.990931
6347.7209 0.991221
6347.7194 0.991397
6347.7178 0.991313
6347.7163 0.991250
6347.7148 0.991497
6347.7133 0.991764
6347.7118 0.991626
6347.7103 0.991282
6347.7087 0.991214
6347.7072 0.991420
6347.7057 0.991553
6347.7042 0.991486
6347.7027 0.991364
6347.7011 0.991398
6347.6996 0.991704
6347.6981 0.992180
6347.6966 0.992649
6347.6951 0.993054
6347.6936 0.993316
6347.6920 0.993330
6347.6905 0.993260
6347.6890 0.993380
6347.6875 0.993613
6347.6860 0.993782
6347.6844 0.994007
6347.6829 0.994252
6347.6814 0.994172
6347.6799 0.993864
6347.6784 0.993819
6347.6769 0.994027
6347.6753 0.994188
6347.6738 0.994356
6347.6723 0.994582
6347.6708 0.994728
6347.6693 0.994895
6347.6677 0.995171
6347.6662 0.995318
6347.6647 0.995264
6347.6632 0.995204
6347.6617 0.995135
6347.6602 0.994972
6347.6586 0.994869
6347.6571 0.994984
6347.6556 0.995257
6347.6541 0.995543
6347.6526 0.995774
6347.6510 0.995918
6347.6495 0.995916
6347.6480 0.995753
6347.6465 0.995495
6347.6450 0.995268
6347.6435 0.995268
6347.6419 0.995504
6347.6404 0.995594
6347.6389 0.995284
6347.6374 0.994882
6347.6359 0.994729
6347.6344 0.994717
6347.6328 0.994629
6347.6313 0.994507
6347.6298 0.994493
6347.6283 0.994472
6347.6268 0.994235
6347.6252 0.994003
6347.6237 0.994087
6347.6222 0.994248
6347.6207 0.994284
6347.6192 0.994406
6347.6177 0.994473
6347.6161 0.994284
6347.6146 0.994310
6347.6131 0.994764
6347.6116 0.995105
6347.6101 0.995133
6347.6085 0.995100
6347.6070 0.995075
6347.6055 0.995127
6347.6040 0.995217
6347.6025 0.995010
6347.6010 0.994582
6347.5994 0.994400
6347.5979 0.994497
6347.5964 0.994622
6347.5949 0.994656
6347.5934 0.994453
6347.5918 0.993986
6347.5903 0.993549
6347.5888 0.993411
6347.5873 0.993599
6347.5858 0.993904
6347.5843 0.993982
6347.5827 0.993734
6347.5812 0.993461
6347.5797 0.993473
6347.5782 0.993782
6347.5767 0.994141
6347.5751 0.994310
6347.5736 0.994290
6347.5721 0.994193
6347.5706 0.994098
6347.5691 0.994079
6347.5676 0.994110
6347.5660 0.994048
6347.5645 0.993846
6347.5630 0.993555
6347.5615 0.993299
6347.5600 0.993227
6347.5584 0.993246
6347.5569 0.993113
6347.5554 0.992889
6347.5539 0.992785
6347.5524 0.992790
6347.5509 0.992725
6347.5493 0.992433
6347.5478 0.992057
6347.5463 0.991982
6347.5448 0.992139
6347.5433 0.992052
6347.5417 0.991758
6347.5402 0.991590
6347.5387 0.991405
6347.5372 0.991053
6347.5357 0.990786
6347.5342 0.990722
6347.5326 0.990688
6347.5311 0.990560
6347.5296 0.990334
6347.5281 0.990126
6347.5266 0.990079
6347.5251 0.990128
6347.5235 0.990082
6347.5220 0.989890
6347.5205 0.989710
6347.5190 0.989702
6347.5175 0.989695
6347.5159 0.989366
6347.5144 0.988829
6347.5129 0.988441
6347.5114 0.988118
6347.5099 0.987580
6347.5084 0.986944
6347.5068 0.986574
6347.5053 0.986611
6347.5038 0.986794
6347.5023 0.986743
6347.5008 0.986457
6347.4992 0.986142
6347.4977 0.985711
6347.4962 0.985145
6347.4947 0.984825
6347.4932 0.984867
6347.4917 0.984898
6347.4901 0.984717
6347.4886 0.984366
6347.4871 0.983860
6347.4856 0.983393
6347.4841 0.983227
6347.4825 0.983246
6347.4810 0.983158
6347.4795 0.982839
6347.4780 0.982319
6347.4765 0.981746
6347.4750 0.981244
6347.4734 0.980789
6347.4719 0.980450
6347.4704 0.980262
6347.4689 0.979956
6347.4674 0.979514
6347.4658 0.979413
6347.4643 0.979705
6347.4628 0.979777
6347.4613 0.979347
6347.4598 0.978777
6347.4583 0.978425
6347.4567 0.978268
6347.4552 0.978059
6347.4537 0.977685
6347.4522 0.977322
6347.4507 0.977163
6347.4492 0.977091
6347.4476 0.976815
6347.4461 0.976365
6347.4446 0.976094
6347.4431 0.975943
6347.4416 0.975458
6347.4400 0.974786
6347.4385 0.974407
6347.4370 0.974137
6347.4355 0.973761
6347.4340 0.973637
6347.4325 0.973701
6347.4309 0.973384
6347.4294 0.972713
6347.4279 0.972141
6347.4264 0.971837
6347.4249 0.971762
6347.4233 0.971703
6347.4218 0.971365
6347.4203 0.970794
6347.4188 0.970214
6347.4173 0.969738
6347.4158 0.969453
6347.4142 0.969262
6347.4127 0.968884
6347.4112 0.968402
6347.4097 0.968172
6347.4082 0.968191
6347.4066 0.968128
6347.4051 0.967833
6347.4036 0.967419
6347.4021 0.966972
6347.4006 0.966570
6347.3991 0.966444
6347.3975 0.966592
6347.3960 0.966542
6347.3945 0.966066
6347.3930 0.965527
6347.3915 0.965214
6347.3900 0.965066
6347.3884 0.964920
6347.3869 0.964625
6347.3854 0.964319
6347.3839 0.964358
6347.3824 0.964580
6347.3808 0.964400
6347.3793 0.963735
6347.3778 0.963083
6347.3763 0.962711
6347.3748 0.962283
6347.3733 0.961524
6347.3717 0.960882
6347.3702 0.960815
6347.3687 0.960993
6347.3672 0.960951
6347.3657 0.960628
6347.3641 0.960055
6347.3626 0.959439
6347.3611 0.959036
6347.3596 0.958686
6347.3581 0.958333
6347.3566 0.958250
6347.3550 0.958244
6347.3535 0.957936
6347.3520 0.957516
6347.3505 0.957154
6347.3490 0.956746
6347.3474 0.956454
6347.3459 0.956361
6347.3444 0.956115
6347.3429 0.955593
6347.3414 0.955061
6347.3399 0.954655
6347.3383 0.954295
6347.3368 0.953895
6347.3353 0.953395
6347.3338 0.952768
6347.3323 0.952115
6347.3308 0.951635
6347.3292 0.951303
6347.3277 0.950802
6347.3262 0.949967
6347.3247 0.948966
6347.3232 0.948029
6347.3216 0.947198
6347.3201 0.946275
6347.3186 0.945184
6347.3171 0.944164
6347.3156 0.943151
6347.3141 0.941808
6347.3125 0.940388
6347.3110 0.939278
6347.3095 0.938201
6347.3080 0.937025
6347.3065 0.936111
6347.3049 0.935404
